X, Y0
7.9750,0.0056
8.0000,0.0060
8.0250,0.0061
8.0500,0.0062
8.0750,0.0065
8.1000,0.0069
8.1250,0.0060
8.1500,0.0053
8.1750,0.0058
8.2000,0.0061
8.2250,0.0058
8.2500,0.0065
8.2750,0.0063
8.3000,0.0060
8.3250,0.0057
8.3500,0.0064
8.3750,0.0065
8.4000,0.0070
8.4250,0.0067
8.4500,0.0067
8.4750,0.0067
8.5000,0.0060
8.5250,0.0055
8.5500,0.0048
8.5750,0.0037
8.6000,0.0026
8.6250,0.0032
8.6500,0.0035
8.6750,0.0045
8.7000,0.0044
8.7250,0.0041
8.7500,0.0040
8.7750,0.0042
8.8000,0.0047
8.8250,0.0043
8.8500,0.0050
8.8750,0.0055
8.9000,0.0056
8.9250,0.0054
8.9500,0.0049
8.9750,0.0045
9.0000,0.0046
9.0250,0.0048
9.0500,0.0051
9.0750,0.0050
9.1000,0.0045
9.1250,0.0054
9.1500,0.0053
9.1750,0.0054
9.2000,0.0058
9.2250,0.0051
9.2500,0.0047
9.2750,0.0050
9.3000,0.0051
9.3250,0.0054
9.3500,0.0054
9.3750,0.0063
9.4000,0.0063
9.4250,0.0061
9.4500,0.0054
9.4750,0.0057
9.5000,0.0062
9.5250,0.0070
9.5500,0.0071
9.5750,0.0064
9.6000,0.0050
9.6250,0.0055
9.6500,0.0053
9.6750,0.0046
9.7000,0.0049
9.7250,0.0049
9.7500,0.0049
9.7750,0.0050
9.8000,0.0051
9.8250,0.0057
9.8500,0.0055
9.8750,0.0054
9.9000,0.0050
9.9250,0.0055
9.9500,0.0058
9.9750,0.0056
10.0000,0.0046
10.0250,0.0041
10.0500,0.0047
10.0750,0.0053
10.1000,0.0055
10.1250,0.0049
10.1500,0.0049
10.1750,0.0052
10.2000,0.0052
10.2250,0.0051
10.2500,0.0048
10.2750,0.0045
10.3000,0.0037
10.3250,0.0037
10.3500,0.0034
10.3750,0.0033
10.4000,0.0033
10.4250,0.0037
10.4500,0.0038
10.4750,0.0043
10.5000,0.0048
10.5250,0.0048
10.5500,0.0046
10.5750,0.0039
10.6000,0.0037
10.6250,0.0034
10.6500,0.0034
10.6750,0.0036
10.7000,0.0033
10.7250,0.0037
10.7500,0.0041
10.7750,0.0044
10.8000,0.0038
10.8250,0.0044
10.8500,0.0051
10.8750,0.0050
10.9000,0.0050
10.9250,0.0046
10.9500,0.0045
10.9750,0.0046
11.0000,0.0060
11.0250,0.0061
11.0500,0.0062
11.0750,0.0061
11.1000,0.0054
11.1250,0.0047
11.1500,0.0046
11.1750,0.0051
11.2000,0.0053
11.2250,0.0059
11.2500,0.0056
11.2750,0.0054
11.3000,0.0049
11.3250,0.0039
11.3500,0.0040
11.3750,0.0048
11.4000,0.0044
11.4250,0.0050
11.4500,0.0049
11.4750,0.0051
11.5000,0.0057
11.5250,0.0054
11.5500,0.0052
11.5750,0.0053
11.6000,0.0059
11.6250,0.0064
11.6500,0.0063
11.6750,0.0055
11.7000,0.0045
11.7250,0.0040
11.7500,0.0037
11.7750,0.0043
11.8000,0.0047
11.8250,0.0046
11.8500,0.0052
11.8750,0.0053
11.9000,0.0045
11.9250,0.0047
11.9500,0.0048
11.9750,0.0048
12.0000,0.0048
12.0250,0.0045
12.0500,0.0042
12.0750,0.0037
12.1000,0.0043
12.1250,0.0053
12.1500,0.0049
12.1750,0.0038
12.2000,0.0030
12.2250,0.0029
12.2500,0.0031
12.2750,0.0031
12.3000,0.0031
12.3250,0.0036
12.3500,0.0040
12.3750,0.0034
12.4000,0.0036
12.4250,0.0041
12.4500,0.0037
12.4750,0.0041
12.5000,0.0043
12.5250,0.0046
12.5500,0.0056
12.5750,0.0055
12.6000,0.0053
12.6250,0.0052
12.6500,0.0052
12.6750,0.0045
12.7000,0.0051
12.7250,0.0052
12.7500,0.0048
12.7750,0.0052
12.8000,0.0049
12.8250,0.0043
12.8500,0.0044
12.8750,0.0051
12.9000,0.0053
12.9250,0.0056
12.9500,0.0063
12.9750,0.0063
13.0000,0.0056
13.0250,0.0053
13.0500,0.0055
13.0750,0.0062
13.1000,0.0063
13.1250,0.0070
13.1500,0.0069
13.1750,0.0065
13.2000,0.0063
13.2250,0.0062
13.2500,0.0057
13.2750,0.0050
13.3000,0.0055
13.3250,0.0057
13.3500,0.0053
13.3750,0.0055
13.4000,0.0069
13.4250,0.0067
13.4500,0.0066
13.4750,0.0077
13.5000,0.0082
13.5250,0.0084
13.5500,0.0083
13.5750,0.0083
13.6000,0.0087
13.6250,0.0086
13.6500,0.0092
13.6750,0.0095
13.7000,0.0090
13.7250,0.0091
13.7500,0.0093
13.7750,0.0085
13.8000,0.0095
13.8250,0.0092
13.8500,0.0087
13.8750,0.0088
13.9000,0.0103
13.9250,0.0111
13.9500,0.0104
13.9750,0.0107
14.0000,0.0106
14.0250,0.0108
14.0500,0.0104
14.0750,0.0107
14.1000,0.0116
14.1250,0.0129
14.1500,0.0126
14.1750,0.0130
14.2000,0.0139
14.2250,0.0152
14.2500,0.0150
14.2750,0.0136
14.3000,0.0140
14.3250,0.0143
14.3500,0.0141
14.3750,0.0137
14.4000,0.0133
14.4250,0.0135
14.4500,0.0131
14.4750,0.0132
14.5000,0.0141
14.5250,0.0140
14.5500,0.0139
14.5750,0.0143
14.6000,0.0146
14.6250,0.0153
14.6500,0.0157
14.6750,0.0166
14.7000,0.0173
14.7250,0.0169
14.7500,0.0163
14.7750,0.0165
14.8000,0.0167
14.8250,0.0174
14.8500,0.0163
14.8750,0.0163
14.9000,0.0160
14.9250,0.0162
14.9500,0.0168
14.9750,0.0172
15.0000,0.0177
15.0250,0.0181
15.0500,0.0176
15.0750,0.0179
15.1000,0.0183
15.1250,0.0195
15.1500,0.0205
15.1750,0.0195
15.2000,0.0195
15.2250,0.0192
15.2500,0.0178
15.2750,0.0169
15.3000,0.0161
15.3250,0.0160
15.3500,0.0167
15.3750,0.0171
15.4000,0.0178
15.4250,0.0176
15.4500,0.0183
15.4750,0.0185
15.5000,0.0172
15.5250,0.0166
15.5500,0.0167
15.5750,0.0167
15.6000,0.0175
15.6250,0.0170
15.6500,0.0167
15.6750,0.0169
15.7000,0.0167
15.7250,0.0165
15.7500,0.0166
