Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
3.9016e-02,1.28828
3.9048e-02,1.24086
3.9080e-02,1.21641
3.9112e-02,1.16461
3.9144e-02,1.10547
3.9176e-02,1.04234
3.9208e-02,0.992812
3.9240e-02,0.944687
3.9272e-02,0.876328
3.9304e-02,0.812734
3.9336e-02,0.744141
3.9368e-02,0.686094
3.9400e-02,0.638516
3.9432e-02,0.582344
3.9464e-02,0.529922
3.9496e-02,0.480469
3.9528e-02,0.427812
3.9560e-02,0.399375
3.9592e-02,0.361797
3.9624e-02,0.327813
3.9656e-02,0.303906
3.9688e-02,0.279453
3.9720e-02,0.258203
3.9752e-02,0.249375
3.9784e-02,0.231016
3.9816e-02,0.229531
3.9848e-02,0.218438
3.9880e-02,0.209688
3.9912e-02,0.208984
3.9944e-02,0.195
3.9976e-02,0.189062
4.0008e-02,0.19
4.0040e-02,0.191094
4.0072e-02,0.188203
4.0104e-02,0.186875
4.0136e-02,0.185859
4.0168e-02,0.18125
4.0200e-02,0.180469
4.0232e-02,0.177031
4.0264e-02,0.177031
4.0296e-02,0.178594
4.0328e-02,0.180156
4.0360e-02,0.183437
4.0392e-02,0.189609
4.0424e-02,0.194297
4.0456e-02,0.201484
4.0488e-02,0.211719
4.0520e-02,0.215156
4.0552e-02,0.218203
4.0584e-02,0.228438
4.0616e-02,0.230859
4.0648e-02,0.244141
4.0680e-02,0.242109
4.0712e-02,0.244063
4.0744e-02,0.2525
4.0776e-02,0.252734
4.0808e-02,0.252812
4.0840e-02,0.249375
4.0872e-02,0.247344
4.0904e-02,0.238828
4.0936e-02,0.238359
4.0968e-02,0.235937
4.1000e-02,0.233359
4.1032e-02,0.228594
4.1064e-02,0.225781
4.1096e-02,0.21875
4.1128e-02,0.216016
4.1160e-02,0.212031
4.1192e-02,0.199688
4.1224e-02,0.189219
4.1256e-02,0.191484
4.1288e-02,0.182266
4.1320e-02,0.170391
4.1352e-02,0.164062
4.1384e-02,0.151016
4.1416e-02,0.133516
4.1448e-02,0.124844
4.1480e-02,0.112656
4.1512e-02,0.103359
4.1544e-02,0.0992969
4.1576e-02,0.091875
4.1608e-02,0.0839063
4.1640e-02,0.0816406
4.1672e-02,0.080625
4.1704e-02,0.0726562
4.1736e-02,0.0695313
4.1768e-02,0.0666406
4.1800e-02,0.0696094
4.1832e-02,0.0665625
4.1864e-02,0.068125
4.1896e-02,0.0686719
4.1928e-02,0.0646875
4.1960e-02,0.0657812
4.1992e-02,0.0628125
4.2024e-02,0.0632812
4.2056e-02,0.06625
4.2088e-02,0.0660938
4.2120e-02,0.0695313
4.2152e-02,0.0704687
4.2184e-02,0.0678906
4.2216e-02,0.0682031
4.2248e-02,0.0660938
4.2280e-02,0.0676562
4.2312e-02,0.066875
4.2344e-02,0.0694531
4.2376e-02,0.0667187
4.2408e-02,0.0675
4.2440e-02,0.0702344
4.2472e-02,0.0651563
4.2504e-02,0.0645312
4.2536e-02,0.0621875
4.2568e-02,0.0641406
4.2600e-02,0.0675781
4.2632e-02,0.071875
4.2664e-02,0.0686719
4.2696e-02,0.0689062
4.2728e-02,0.069375
4.2760e-02,0.0676562
4.2792e-02,0.0690625
4.2824e-02,0.0678125
4.2856e-02,0.0708594
4.2888e-02,0.0702344
4.2920e-02,0.0702344
4.2952e-02,0.0701562
4.2984e-02,0.0700781
4.3016e-02,0.0700781
4.3048e-02,0.0701562
4.3080e-02,0.065
4.3112e-02,0.0633594
4.3144e-02,0.05875
4.3176e-02,0.0569531
4.3208e-02,0.059375
4.3240e-02,0.056875
4.3272e-02,0.0628906
4.3304e-02,0.0636719
4.3336e-02,0.0646094
4.3368e-02,0.0638281
4.3400e-02,0.0629688
4.3432e-02,0.0594531
4.3464e-02,0.0582813
4.3496e-02,0.0614062
4.3528e-02,0.0617188
4.3560e-02,0.0601562
4.3592e-02,0.0596875
4.3624e-02,0.0621094
4.3656e-02,0.0575
4.3688e-02,0.0582031
4.3720e-02,0.0585156
4.3752e-02,0.0578906
4.3784e-02,0.0557812
4.3816e-02,0.0550781
4.3848e-02,0.0535156
4.3880e-02,0.0566406
4.3912e-02,0.0567969
4.3944e-02,0.0565625
4.3976e-02,0.0532031
4.4008e-02,0.0507031
4.4040e-02,0.0516406
4.4072e-02,0.0525781
4.4104e-02,0.0524219
4.4136e-02,0.0532031
4.4168e-02,0.0553906
4.4200e-02,0.0580469
4.4232e-02,0.0547656
4.4264e-02,0.0554687
4.4296e-02,0.0548437
4.4328e-02,0.0546094
4.4360e-02,0.05375
4.4392e-02,0.05
4.4424e-02,0.0546875
4.4456e-02,0.055
4.4488e-02,0.0582031
4.4520e-02,0.0582031
4.4552e-02,0.0619531
4.4584e-02,0.0592187
4.4616e-02,0.0588281
4.4648e-02,0.0611719
4.4680e-02,0.0601562
4.4712e-02,0.06
4.4744e-02,0.0602344
4.4776e-02,0.0608594
4.4808e-02,0.0603906
4.4840e-02,0.0617188
4.4872e-02,0.0642969
4.4904e-02,0.0667187
4.4936e-02,0.0654687
4.4968e-02,0.0667187
4.5000e-02,0.0648437
4.5032e-02,0.064375
4.5064e-02,0.0635937
4.5096e-02,0.061875
4.5128e-02,0.0628906
4.5160e-02,0.0638281
4.5192e-02,0.0640625
4.5224e-02,0.0638281
4.5256e-02,0.0598437
4.5288e-02,0.0628906
4.5320e-02,0.0653125
4.5352e-02,0.06375
4.5384e-02,0.0630469
4.5416e-02,0.0615625
4.5448e-02,0.059375
4.5480e-02,0.0586719
4.5512e-02,0.0603906
4.5544e-02,0.0598437
4.5576e-02,0.0574219
4.5608e-02,0.0585156
4.5640e-02,0.0575
4.5672e-02,0.0580469
4.5704e-02,0.0544531
4.5736e-02,0.0565625
4.5768e-02,0.0585156
4.5800e-02,0.0553125
4.5832e-02,0.0548437
4.5864e-02,0.0525
4.5896e-02,0.0511719
4.5928e-02,0.0532812
4.5960e-02,0.0546875
4.5992e-02,0.0567187
4.6024e-02,0.0541406
4.6056e-02,0.0557812
4.6088e-02,0.0541406
4.6120e-02,0.0552344
4.6152e-02,0.0532812
4.6184e-02,0.0539063
4.6216e-02,0.0530469
4.6248e-02,0.0524219
4.6280e-02,0.0536719
4.6312e-02,0.0515625
4.6344e-02,0.0501562
4.6376e-02,0.0533594
4.6408e-02,0.0514844
4.6440e-02,0.0502344
4.6472e-02,0.051875
4.6504e-02,0.05
4.6536e-02,0.0503906
4.6568e-02,0.0541406
4.6600e-02,0.0550781
4.6632e-02,0.05625
4.6664e-02,0.0544531
4.6696e-02,0.0523437
4.6728e-02,0.0544531
4.6760e-02,0.055
4.6792e-02,0.0534375
4.6824e-02,0.0514844
4.6856e-02,0.0550781
4.6888e-02,0.0541406
4.6920e-02,0.0542969
4.6952e-02,0.0508594
4.6984e-02,0.0502344
4.7016e-02,0.0516406
4.7048e-02,0.05
4.7080e-02,0.0524219
4.7112e-02,0.0508594
4.7144e-02,0.0503125
4.7176e-02,0.0507031
4.7208e-02,0.0495313
4.7240e-02,0.0503906
4.7272e-02,0.0533594
4.7304e-02,0.05125
4.7336e-02,0.051875
4.7368e-02,0.0507031
4.7400e-02,0.05125
4.7432e-02,0.0517188
4.7464e-02,0.0516406
4.7496e-02,0.0505469
4.7528e-02,0.055
4.7560e-02,0.0578906
4.7592e-02,0.0589844
4.7624e-02,0.0571094
4.7656e-02,0.0567969
4.7688e-02,0.056875
4.7720e-02,0.0553125
4.7752e-02,0.0600781
4.7784e-02,0.0625
4.7816e-02,0.0608594
4.7848e-02,0.0625
4.7880e-02,0.06
4.7912e-02,0.0584375
4.7944e-02,0.0549219
4.7976e-02,0.055
4.8008e-02,0.0589844
4.8040e-02,0.058125
4.8072e-02,0.0570312
4.8104e-02,0.0564844
4.8136e-02,0.0560938
4.8168e-02,0.0528125
4.8200e-02,0.0522656
4.8232e-02,0.0547656
4.8264e-02,0.0522656
4.8296e-02,0.05
4.8328e-02,0.0503906
4.8360e-02,0.0539844
4.8392e-02,0.0550781
4.8424e-02,0.0596875
4.8456e-02,0.0546094
4.8488e-02,0.0525
4.8520e-02,0.0519531
4.8552e-02,0.0546875
4.8584e-02,0.0564844
4.8616e-02,0.0573438
4.8648e-02,0.055
4.8680e-02,0.054375
4.8712e-02,0.0558594
4.8744e-02,0.0548437
4.8776e-02,0.0575781
4.8808e-02,0.0574219
4.8840e-02,0.0592969
4.8872e-02,0.0532812
4.8904e-02,0.0520312
4.8936e-02,0.0542187
4.8968e-02,0.0546094
4.9000e-02,0.05375
4.9032e-02,0.0589844
4.9064e-02,0.0553906
4.9096e-02,0.0560938
4.9128e-02,0.0564062
4.9160e-02,0.0592969
4.9192e-02,0.0615625
4.9224e-02,0.0597656
4.9256e-02,0.0611719
4.9288e-02,0.0633594
4.9320e-02,0.0641406
4.9352e-02,0.0679687
4.9384e-02,0.0646094
4.9416e-02,0.0661719
4.9448e-02,0.0677344
4.9480e-02,0.0695313
4.9512e-02,0.0691406
4.9544e-02,0.0689062
4.9576e-02,0.0686719
4.9608e-02,0.07
4.9640e-02,0.0705469
4.9672e-02,0.0666406
4.9704e-02,0.0691406
4.9736e-02,0.0682031
4.9768e-02,0.0696875
4.9800e-02,0.0701562
4.9832e-02,0.0688281
4.9864e-02,0.0703906
4.9896e-02,0.0701562
4.9928e-02,0.0696094
4.9960e-02,0.0678906
4.9992e-02,0.0696875
5.0024e-02,0.0685938
5.0056e-02,0.0652344
5.0088e-02,0.0697656
5.0120e-02,0.0676562
5.0152e-02,0.0660156
5.0184e-02,0.0666406
5.0216e-02,0.0697656
5.0248e-02,0.0685156
5.0280e-02,0.0694531
5.0312e-02,0.0696875
5.0344e-02,0.0697656
5.0376e-02,0.0688281
5.0408e-02,0.0692969
5.0440e-02,0.0695313
5.0472e-02,0.0698437
5.0504e-02,0.0700781
5.0536e-02,0.0702344
5.0568e-02,0.0715625
5.0600e-02,0.07
5.0632e-02,0.0705469
5.0664e-02,0.0767187
5.0696e-02,0.0801562
5.0728e-02,0.0815625
5.0760e-02,0.0800781
5.0792e-02,0.0758594
5.0824e-02,0.0732812
5.0856e-02,0.0807031
5.0888e-02,0.0835937
5.0920e-02,0.0853125
5.0952e-02,0.0877344
5.0984e-02,0.090625
5.1016e-02,0.0910156
5.1048e-02,0.0905469
5.1080e-02,0.0942969
5.1112e-02,0.100078
5.1144e-02,0.109375
5.1176e-02,0.110156
5.1208e-02,0.110313
5.1240e-02,0.118359
5.1272e-02,0.130234
5.1304e-02,0.143594
5.1336e-02,0.145156
5.1368e-02,0.161406
5.1400e-02,0.173906
5.1432e-02,0.189844
5.1464e-02,0.201797
5.1496e-02,0.213516
5.1528e-02,0.221641
5.1560e-02,0.23375
5.1592e-02,0.251797
5.1624e-02,0.263125
5.1656e-02,0.275234
5.1688e-02,0.290156
5.1720e-02,0.300234
5.1752e-02,0.304609
5.1784e-02,0.307422
5.1816e-02,0.300234
5.1848e-02,0.303984
5.1880e-02,0.310234
5.1912e-02,0.308281
5.1944e-02,0.307422
5.1976e-02,0.304297
5.2008e-02,0.309922
5.2040e-02,0.304297
5.2072e-02,0.299141
5.2104e-02,0.289531
5.2136e-02,0.291016
5.2168e-02,0.287109
5.2200e-02,0.275313
5.2232e-02,0.269297
5.2264e-02,0.263984
5.2296e-02,0.248359
5.2328e-02,0.239922
5.2360e-02,0.240234
5.2392e-02,0.235703
5.2424e-02,0.227891
5.2456e-02,0.224141
5.2488e-02,0.219297
5.2520e-02,0.218125
5.2552e-02,0.222969
5.2584e-02,0.225313
5.2616e-02,0.23125
5.2648e-02,0.238594
5.2680e-02,0.250859
5.2712e-02,0.268125
5.2744e-02,0.272188
5.2776e-02,0.288437
5.2808e-02,0.311094
5.2840e-02,0.334453
5.2872e-02,0.357578
5.2904e-02,0.38
5.2936e-02,0.422578
5.2968e-02,0.462109
5.3000e-02,0.509141
5.3032e-02,0.552656
5.3064e-02,0.605938
5.3096e-02,0.652734
5.3128e-02,0.704609
5.3160e-02,0.772578
5.3192e-02,0.827266
5.3224e-02,0.876406
5.3256e-02,0.933281
5.3288e-02,0.992734
5.3320e-02,1.06289
5.3352e-02,1.10008
5.3384e-02,1.14289
5.3416e-02,1.16211
5.3448e-02,1.19781
5.3480e-02,1.21977
5.3512e-02,1.26102
5.3544e-02,1.29227
5.3576e-02,1.30898
5.3608e-02,1.2843
5.3640e-02,1.26242
5.3672e-02,1.23609
5.3704e-02,1.24516
5.3736e-02,1.2507
5.3768e-02,1.23523
5.3800e-02,1.17734
5.3832e-02,1.15367
5.3864e-02,1.12133
5.3896e-02,1.06539
5.3928e-02,1.03406
5.3960e-02,0.984844
5.3992e-02,0.942344
5.4024e-02,0.898281
5.4056e-02,0.847344
5.4088e-02,0.801406
5.4120e-02,0.766328
5.4152e-02,0.711016
5.4184e-02,0.677969
5.4216e-02,0.656797
5.4248e-02,0.633281
5.4280e-02,0.623047
5.4312e-02,0.614766
5.4344e-02,0.611797
5.4376e-02,0.609687
5.4408e-02,0.606484
5.4440e-02,0.622031
5.4472e-02,0.631172
5.4504e-02,0.620234
5.4536e-02,0.628359
5.4568e-02,0.649062
5.4600e-02,0.659219
5.4632e-02,0.665938
5.4664e-02,0.674766
5.4696e-02,0.688594
5.4728e-02,0.710547
5.4760e-02,0.751328
5.4792e-02,0.781016
5.4824e-02,0.823828
5.4856e-02,0.886797
5.4888e-02,0.933437
5.4920e-02,0.999297
5.4952e-02,1.06641
5.4984e-02,1.12406
5.5016e-02,1.20766
5.5048e-02,1.25906
5.5080e-02,1.34656
5.5112e-02,1.43523
5.5144e-02,1.50211
5.5176e-02,1.56305
5.5208e-02,1.62609
5.5240e-02,1.7032
5.5272e-02,1.7675
5.5304e-02,1.81133
5.5336e-02,1.85906
5.5368e-02,1.8925
5.5400e-02,1.92648
5.5432e-02,1.92055
5.5464e-02,1.93117
5.5496e-02,1.95586
5.5528e-02,1.95656
5.5560e-02,1.93344
5.5592e-02,1.88195
5.5624e-02,1.83953
5.5656e-02,1.78984
5.5688e-02,1.75883
5.5720e-02,1.71063
5.5752e-02,1.64633
5.5784e-02,1.56539
5.5816e-02,1.50484
5.5848e-02,1.43602
5.5880e-02,1.33445
5.5912e-02,1.24227
5.5944e-02,1.16664
5.5976e-02,1.07742
5.6008e-02,0.979922
5.6040e-02,0.895859
5.6072e-02,0.825469
5.6104e-02,0.769375
5.6136e-02,0.722734
5.6168e-02,0.662422
5.6200e-02,0.61875
5.6232e-02,0.581094
5.6264e-02,0.539062
5.6296e-02,0.5225
5.6328e-02,0.502422
5.6360e-02,0.481641
5.6392e-02,0.461719
5.6424e-02,0.448125
5.6456e-02,0.450859
5.6488e-02,0.444844
5.6520e-02,0.449844
5.6552e-02,0.450547
5.6584e-02,0.464141
5.6616e-02,0.459141
5.6648e-02,0.470078
5.6680e-02,0.493906
5.6712e-02,0.5125
5.6744e-02,0.550781
5.6776e-02,0.573047
5.6808e-02,0.610391
5.6840e-02,0.626094
5.6872e-02,0.668203
5.6904e-02,0.717656
5.6936e-02,0.761406
5.6968e-02,0.813984
5.7000e-02,0.859609
5.7032e-02,0.915938
5.7064e-02,0.9675
5.7096e-02,1.01891
5.7128e-02,1.06023
5.7160e-02,1.09867
5.7192e-02,1.12703
5.7224e-02,1.17805
5.7256e-02,1.18867
5.7288e-02,1.22531
5.7320e-02,1.24359
5.7352e-02,1.25266
5.7384e-02,1.24023
5.7416e-02,1.24242
5.7448e-02,1.24133
5.7480e-02,1.21141
5.7512e-02,1.18703
5.7544e-02,1.16484
5.7576e-02,1.13422
5.7608e-02,1.095
5.7640e-02,1.05023
5.7672e-02,1.01141
5.7704e-02,0.950781
5.7736e-02,0.883984
5.7768e-02,0.827891
5.7800e-02,0.779062
5.7832e-02,0.725156
5.7864e-02,0.668906
5.7896e-02,0.60375
5.7928e-02,0.549609
5.7960e-02,0.502891
5.7992e-02,0.453594
5.8024e-02,0.398984
5.8056e-02,0.35625
5.8088e-02,0.332656
5.8120e-02,0.303516
5.8152e-02,0.276797
5.8184e-02,0.255781
5.8216e-02,0.241953
5.8248e-02,0.228125
5.8280e-02,0.220859
5.8312e-02,0.214687
5.8344e-02,0.208203
5.8376e-02,0.207656
5.8408e-02,0.206875
5.8440e-02,0.208359
5.8472e-02,0.206875
5.8504e-02,0.198906
5.8536e-02,0.190859
5.8568e-02,0.187188
5.8600e-02,0.185625
5.8632e-02,0.187578
5.8664e-02,0.189219
5.8696e-02,0.191719
5.8728e-02,0.192344
5.8760e-02,0.195156
5.8792e-02,0.205391
5.8824e-02,0.208594
5.8856e-02,0.210469
5.8888e-02,0.216953
5.8920e-02,0.232422
5.8952e-02,0.236484
5.8984e-02,0.23875
5.9016e-02,0.242109
5.9048e-02,0.241797
5.9080e-02,0.245469
5.9112e-02,0.248203
5.9144e-02,0.237422
5.9176e-02,0.233047
5.9208e-02,0.231953
5.9240e-02,0.232031
5.9272e-02,0.231719
5.9304e-02,0.230781
5.9336e-02,0.226172
5.9368e-02,0.222422
5.9400e-02,0.215859
5.9432e-02,0.205547
5.9464e-02,0.205781
5.9496e-02,0.196016
5.9528e-02,0.187188
5.9560e-02,0.185625
5.9592e-02,0.171328
5.9624e-02,0.165
5.9656e-02,0.156094
5.9688e-02,0.147031
5.9720e-02,0.131797
5.9752e-02,0.126328
5.9784e-02,0.109609
5.9816e-02,0.0989062
5.9848e-02,0.0960156
5.9880e-02,0.0888281
5.9912e-02,0.0832031
5.9944e-02,0.0800781
5.9976e-02,0.0759375
6.0008e-02,0.0747656
6.0040e-02,0.0717188
6.0072e-02,0.0738281
6.0104e-02,0.0699219
6.0136e-02,0.07
6.0168e-02,0.0695313
6.0200e-02,0.0686719
6.0232e-02,0.0660156
6.0264e-02,0.0666406
6.0296e-02,0.0685156
6.0328e-02,0.0675
6.0360e-02,0.06625
6.0392e-02,0.065
6.0424e-02,0.0633594
6.0456e-02,0.0638281
6.0488e-02,0.0625
6.0520e-02,0.0663281
6.0552e-02,0.0667969
6.0584e-02,0.0664844
6.0616e-02,0.0635937
6.0648e-02,0.07
6.0680e-02,0.0700781
6.0712e-02,0.0691406
6.0744e-02,0.0707031
6.0776e-02,0.0686719
6.0808e-02,0.0702344
6.0840e-02,0.0705469
6.0872e-02,0.0696875
6.0904e-02,0.0695313
6.0936e-02,0.0701562
6.0968e-02,0.0700781
6.1000e-02,0.0690625
6.1032e-02,0.068125
6.1064e-02,0.0671875
6.1096e-02,0.0714062
6.1128e-02,0.0701562
6.1160e-02,0.0694531
6.1192e-02,0.0664062
6.1224e-02,0.0632812
6.1256e-02,0.0688281
6.1288e-02,0.0664062
6.1320e-02,0.0679687
6.1352e-02,0.0660938
6.1384e-02,0.0646094
6.1416e-02,0.0636719
6.1448e-02,0.0614062
6.1480e-02,0.0622656
6.1512e-02,0.0577344
6.1544e-02,0.0610156
6.1576e-02,0.0589062
6.1608e-02,0.0598437
6.1640e-02,0.0570312
6.1672e-02,0.0571875
6.1704e-02,0.0589844
6.1736e-02,0.0557812
6.1768e-02,0.058125
6.1800e-02,0.055625
6.1832e-02,0.0523437
6.1864e-02,0.0550781
6.1896e-02,0.0525
6.1928e-02,0.0533594
6.1960e-02,0.0511719
6.1992e-02,0.0504688
6.2024e-02,0.0524219
6.2056e-02,0.0567187
6.2088e-02,0.0591406
6.2120e-02,0.0594531
6.2152e-02,0.055625
6.2184e-02,0.0521094
6.2216e-02,0.0528906
6.2248e-02,0.0539063
6.2280e-02,0.0535937
6.2312e-02,0.0529688
6.2344e-02,0.0530469
6.2376e-02,0.0591406
6.2408e-02,0.0614062
6.2440e-02,0.0586719
6.2472e-02,0.0608594
6.2504e-02,0.0625781
6.2536e-02,0.0600781
6.2568e-02,0.0635937
6.2600e-02,0.060625
6.2632e-02,0.0588281
6.2664e-02,0.0577344
6.2696e-02,0.05625
6.2728e-02,0.0575781
6.2760e-02,0.0589062
6.2792e-02,0.0592187
6.2824e-02,0.0585938
6.2856e-02,0.0632031
6.2888e-02,0.065625
6.2920e-02,0.0677344
6.2952e-02,0.0647656
6.2984e-02,0.065625
6.3016e-02,0.0638281
6.3048e-02,0.0664844
6.3080e-02,0.0642187
6.3112e-02,0.0621875
6.3144e-02,0.0667969
6.3176e-02,0.0682812
6.3208e-02,0.0702344
6.3240e-02,0.0699219
6.3272e-02,0.0645312
6.3304e-02,0.0625
6.3336e-02,0.0608594
6.3368e-02,0.0596094
6.3400e-02,0.063125
6.3432e-02,0.0632031
6.3464e-02,0.0592187
6.3496e-02,0.0626562
6.3528e-02,0.0615625
6.3560e-02,0.0585156
6.3592e-02,0.0588281
6.3624e-02,0.0603906
6.3656e-02,0.0567187
6.3688e-02,0.0599219
6.3720e-02,0.0592969
6.3752e-02,0.05625
6.3784e-02,0.0561719
6.3816e-02,0.054375
6.3848e-02,0.0516406
6.3880e-02,0.0558594
6.3912e-02,0.0550781
6.3944e-02,0.0535937
6.3976e-02,0.0511719
6.4008e-02,0.0535937
6.4040e-02,0.0552344
6.4072e-02,0.0536719
6.4104e-02,0.0550781
6.4136e-02,0.0535156
6.4168e-02,0.0527344
6.4200e-02,0.0507812
6.4232e-02,0.0510937
6.4264e-02,0.0501562
6.4296e-02,0.0507812
6.4328e-02,0.0575781
6.4360e-02,0.0539063
6.4392e-02,0.0521875
6.4424e-02,0.0557812
6.4456e-02,0.0554687
6.4488e-02,0.0539844
6.4520e-02,0.0507031
6.4552e-02,0.0539063
6.4584e-02,0.0525781
6.4616e-02,0.0499219
6.4648e-02,0.0500781
6.4680e-02,0.0499219
6.4712e-02,0.05
6.4744e-02,0.05
6.4776e-02,0.0505469
6.4808e-02,0.0521875
6.4840e-02,0.0524219
6.4872e-02,0.0513281
6.4904e-02,0.0517969
6.4936e-02,0.0504688
6.4968e-02,0.0510937
6.5000e-02,0.0555469
6.5032e-02,0.05375
6.5064e-02,0.0554687
6.5096e-02,0.0559375
6.5128e-02,0.0553906
6.5160e-02,0.0545312
6.5192e-02,0.0549219
6.5224e-02,0.0580469
6.5256e-02,0.0533594
6.5288e-02,0.0545312
6.5320e-02,0.0523437
6.5352e-02,0.0525
6.5384e-02,0.0564062
6.5416e-02,0.0553125
6.5448e-02,0.0566406
6.5480e-02,0.0529688
6.5512e-02,0.0527344
6.5544e-02,0.0578125
6.5576e-02,0.0550781
6.5608e-02,0.0582031
6.5640e-02,0.0551563
6.5672e-02,0.0522656
6.5704e-02,0.05375
6.5736e-02,0.0557812
6.5768e-02,0.0528906
6.5800e-02,0.0570312
6.5832e-02,0.05625
6.5864e-02,0.0579687
6.5896e-02,0.0571875
6.5928e-02,0.0510937
6.5960e-02,0.0515625
6.5992e-02,0.0534375
6.6024e-02,0.0555469
6.6056e-02,0.0546094
6.6088e-02,0.0555469
6.6120e-02,0.0558594
6.6152e-02,0.0539844
6.6184e-02,0.05125
6.6216e-02,0.0521875
6.6248e-02,0.0530469
6.6280e-02,0.0519531
6.6312e-02,0.0505469
6.6344e-02,0.0545312
6.6376e-02,0.0546094
6.6408e-02,0.0530469
6.6440e-02,0.0528125
6.6472e-02,0.056875
6.6504e-02,0.0530469
6.6536e-02,0.0570312
6.6568e-02,0.0571094
6.6600e-02,0.0571094
6.6632e-02,0.0580469
6.6664e-02,0.0576562
6.6696e-02,0.0582813
6.6728e-02,0.060625
6.6760e-02,0.0592187
6.6792e-02,0.0620312
6.6824e-02,0.0635156
6.6856e-02,0.0635156
6.6888e-02,0.0596875
6.6920e-02,0.0589062
6.6952e-02,0.0672656
6.6984e-02,0.0697656
6.7016e-02,0.0696094
6.7048e-02,0.0698437
6.7080e-02,0.0654687
6.7112e-02,0.0639063
6.7144e-02,0.064375
6.7176e-02,0.0694531
6.7208e-02,0.0684375
6.7240e-02,0.0692187
6.7272e-02,0.0694531
6.7304e-02,0.0698437
6.7336e-02,0.0692187
6.7368e-02,0.0675781
6.7400e-02,0.0672656
6.7432e-02,0.0682031
6.7464e-02,0.0659375
6.7496e-02,0.0689844
6.7528e-02,0.0692187
6.7560e-02,0.0653906
6.7592e-02,0.0691406
6.7624e-02,0.0685938
6.7656e-02,0.068125
6.7688e-02,0.0666406
6.7720e-02,0.0700781
6.7752e-02,0.0702344
6.7784e-02,0.0690625
6.7816e-02,0.0700781
6.7848e-02,0.0646875
6.7880e-02,0.0671875
6.7912e-02,0.0696875
6.7944e-02,0.0685938
6.7976e-02,0.0627344
6.8008e-02,0.0627344
6.8040e-02,0.0650781
6.8072e-02,0.0678125
6.8104e-02,0.0686719
6.8136e-02,0.0704687
6.8168e-02,0.070625
6.8200e-02,0.0702344
6.8232e-02,0.0700781
6.8264e-02,0.0725
6.8296e-02,0.0730469
6.8328e-02,0.0753125
6.8360e-02,0.0755469
6.8392e-02,0.0761719
6.8424e-02,0.0770312
6.8456e-02,0.079375
6.8488e-02,0.0817969
6.8520e-02,0.0838281
6.8552e-02,0.0857031
6.8584e-02,0.0874219
6.8616e-02,0.0897656
6.8648e-02,0.0917188
6.8680e-02,0.0976562
6.8712e-02,0.106406
6.8744e-02,0.110234
6.8776e-02,0.119453
6.8808e-02,0.129766
6.8840e-02,0.134062
6.8872e-02,0.147578
6.8904e-02,0.156406
6.8936e-02,0.172187
6.8968e-02,0.190703
6.9000e-02,0.201172
6.9032e-02,0.216406
6.9064e-02,0.232266
6.9096e-02,0.244297
6.9128e-02,0.260156
6.9160e-02,0.266484
6.9192e-02,0.265781
6.9224e-02,0.271484
6.9256e-02,0.271797
6.9288e-02,0.276641
6.9320e-02,0.280156
6.9352e-02,0.290312
6.9384e-02,0.29
6.9416e-02,0.281953
6.9448e-02,0.289609
6.9480e-02,0.301172
6.9512e-02,0.312422
6.9544e-02,0.307969
6.9576e-02,0.305
6.9608e-02,0.299531
6.9640e-02,0.290312
6.9672e-02,0.289844
6.9704e-02,0.286094
6.9736e-02,0.281641
6.9768e-02,0.276172
6.9800e-02,0.270312
6.9832e-02,0.264844
6.9864e-02,0.250625
6.9896e-02,0.240625
6.9928e-02,0.232656
6.9960e-02,0.229531
6.9992e-02,0.227266
7.0024e-02,0.225078
7.0056e-02,0.229375
7.0088e-02,0.239062
7.0120e-02,0.247891
7.0152e-02,0.266719
7.0184e-02,0.288984
7.0216e-02,0.312578
7.0248e-02,0.3325
7.0280e-02,0.364844
7.0312e-02,0.381016
7.0344e-02,0.423047
7.0376e-02,0.455937
7.0408e-02,0.495313
7.0440e-02,0.539766
7.0472e-02,0.587031
7.0504e-02,0.642891
7.0536e-02,0.697578
7.0568e-02,0.756797
7.0600e-02,0.808672
7.0632e-02,0.853203
7.0664e-02,0.912187
7.0696e-02,0.965703
7.0728e-02,1.01336
7.0760e-02,1.06953
7.0792e-02,1.10805
7.0824e-02,1.12695
7.0856e-02,1.13391
7.0888e-02,1.17148
7.0920e-02,1.17984
7.0952e-02,1.19328
7.0984e-02,1.19156
7.1016e-02,1.18273
7.1048e-02,1.20508
7.1080e-02,1.19109
7.1112e-02,1.18109
7.1144e-02,1.16688
7.1176e-02,1.16336
7.1208e-02,1.1275
7.1240e-02,1.10422
7.1272e-02,1.08055
7.1304e-02,1.04258
7.1336e-02,0.993594
7.1368e-02,0.946328
7.1400e-02,0.900313
7.1432e-02,0.852031
7.1464e-02,0.825625
7.1496e-02,0.7825
7.1528e-02,0.739297
7.1560e-02,0.719297
7.1592e-02,0.705781
7.1624e-02,0.668906
7.1656e-02,0.646172
7.1688e-02,0.638281
7.1720e-02,0.634766
7.1752e-02,0.630234
7.1784e-02,0.628984
7.1816e-02,0.631406
7.1848e-02,0.632656
7.1880e-02,0.641016
