Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,1.28e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
4.286e-02,0.0190469
4.287e-02,0.0183594
4.289e-02,0.0178562
4.290e-02,0.0178937
4.291e-02,0.0187406
4.292e-02,0.0189437
4.294e-02,0.0192812
4.295e-02,0.0190375
4.296e-02,0.0187281
4.298e-02,0.0188562
4.299e-02,0.0192437
4.300e-02,0.0199344
4.301e-02,0.0200094
4.303e-02,0.0198781
4.304e-02,0.0192156
4.305e-02,0.0191531
4.307e-02,0.0195031
4.308e-02,0.0199625
4.309e-02,0.0200719
4.310e-02,0.0194625
4.312e-02,0.0190937
4.313e-02,0.0191969
4.314e-02,0.0192844
4.316e-02,0.0197219
4.317e-02,0.0201469
4.318e-02,0.0202156
4.319e-02,0.0200031
4.321e-02,0.01955
4.322e-02,0.0199125
4.323e-02,0.0196437
4.324e-02,0.0189562
4.326e-02,0.0193687
4.327e-02,0.0197937
4.328e-02,0.0196719
4.330e-02,0.0189125
4.331e-02,0.0188687
4.332e-02,0.0185094
4.333e-02,0.0184
4.335e-02,0.0190125
4.336e-02,0.0192687
4.337e-02,0.0195969
4.339e-02,0.0199469
4.340e-02,0.0194375
4.341e-02,0.0195531
4.342e-02,0.019675
4.344e-02,0.0201406
4.345e-02,0.0198375
4.346e-02,0.02005
4.348e-02,0.0199656
4.349e-02,0.0194656
4.350e-02,0.0189375
4.351e-02,0.0187937
4.353e-02,0.0191844
4.354e-02,0.0196156
4.355e-02,0.0193844
4.356e-02,0.0190375
4.358e-02,0.0195687
4.359e-02,0.0196687
4.360e-02,0.0199375
4.362e-02,0.0201219
4.363e-02,0.0200625
4.364e-02,0.0202312
4.365e-02,0.019625
4.367e-02,0.0197656
4.368e-02,0.0204312
4.369e-02,0.0203531
4.371e-02,0.0196875
4.372e-02,0.0191125
4.373e-02,0.0187906
4.374e-02,0.0186
4.376e-02,0.019125
4.377e-02,0.0194781
4.378e-02,0.02015
4.380e-02,0.0200219
4.381e-02,0.0200281
4.382e-02,0.0202
4.383e-02,0.0205375
4.385e-02,0.0201656
4.386e-02,0.0199781
4.387e-02,0.0204781
4.388e-02,0.0209625
4.390e-02,0.021025
4.391e-02,0.0213594
4.392e-02,0.0211156
4.394e-02,0.0205906
4.395e-02,0.0203094
4.396e-02,0.020275
4.397e-02,0.0201219
4.399e-02,0.0198469
4.400e-02,0.0192781
4.401e-02,0.0198656
4.403e-02,0.0199156
4.404e-02,0.0200781
4.405e-02,0.0195219
4.406e-02,0.0195625
4.408e-02,0.0197812
4.409e-02,0.0196875
4.410e-02,0.0195562
4.412e-02,0.0194531
4.413e-02,0.0193
4.414e-02,0.0191937
4.415e-02,0.0193187
4.417e-02,0.0208094
4.418e-02,0.0207312
4.419e-02,0.020375
4.420e-02,0.0202594
