Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Label,
TIME,CH1
1.4632e-02,0.0747656
1.4664e-02,0.0760156
1.4696e-02,0.0777344
1.4728e-02,0.0769531
1.4760e-02,0.0758594
1.4792e-02,0.0714062
1.4824e-02,0.0699219
1.4856e-02,0.0700781
1.4888e-02,0.07125
1.4920e-02,0.0750781
1.4952e-02,0.0714844
1.4984e-02,0.0711719
1.5016e-02,0.0698437
1.5048e-02,0.0703125
1.5080e-02,0.070625
1.5112e-02,0.0703125
1.5144e-02,0.0702344
1.5176e-02,0.07
1.5208e-02,0.0701562
1.5240e-02,0.0728906
1.5272e-02,0.0723437
1.5304e-02,0.0739063
1.5336e-02,0.0735937
1.5368e-02,0.07
1.5400e-02,0.0699219
1.5432e-02,0.07125
1.5464e-02,0.0716406
1.5496e-02,0.0709375
1.5528e-02,0.0711719
1.5560e-02,0.073125
1.5592e-02,0.0770312
1.5624e-02,0.0804687
1.5656e-02,0.0726562
1.5688e-02,0.0719531
1.5720e-02,0.0723437
1.5752e-02,0.0717188
1.5784e-02,0.0710156
1.5816e-02,0.07125
1.5848e-02,0.0717188
1.5880e-02,0.0710156
1.5912e-02,0.0703906
1.5944e-02,0.0714062
1.5976e-02,0.0719531
1.6008e-02,0.0736719
1.6040e-02,0.0760937
1.6072e-02,0.0810156
1.6104e-02,0.0811719
1.6136e-02,0.0822656
1.6168e-02,0.0817188
1.6200e-02,0.083125
1.6232e-02,0.08
1.6264e-02,0.0821094
1.6296e-02,0.0785938
1.6328e-02,0.0798437
1.6360e-02,0.0792969
1.6392e-02,0.0782031
1.6424e-02,0.0813281
1.6456e-02,0.0807031
1.6488e-02,0.0795313
1.6520e-02,0.0816406
1.6552e-02,0.0842188
1.6584e-02,0.0796094
1.6616e-02,0.0809375
1.6648e-02,0.0804687
1.6680e-02,0.08
1.6712e-02,0.0746094
1.6744e-02,0.075
1.6776e-02,0.0759375
1.6808e-02,0.0708594
1.6840e-02,0.07125
1.6872e-02,0.0742969
1.6904e-02,0.0726562
1.6936e-02,0.0716406
1.6968e-02,0.0735156
1.7000e-02,0.070625
1.7032e-02,0.0701562
1.7064e-02,0.0700781
1.7096e-02,0.0700781
1.7128e-02,0.0700781
1.7160e-02,0.0711719
1.7192e-02,0.07
1.7224e-02,0.0704687
1.7256e-02,0.0707813
1.7288e-02,0.0708594
1.7320e-02,0.0734375
1.7352e-02,0.0723437
1.7384e-02,0.0715625
1.7416e-02,0.0735156
1.7448e-02,0.0728906
1.7480e-02,0.0750781
1.7512e-02,0.0797656
1.7544e-02,0.076875
1.7576e-02,0.0746875
1.7608e-02,0.0751563
1.7640e-02,0.0782031
1.7672e-02,0.0775781
1.7704e-02,0.0820312
1.7736e-02,0.0772656
1.7768e-02,0.0823437
1.7800e-02,0.08125
1.7832e-02,0.0810937
1.7864e-02,0.0841406
1.7896e-02,0.0804687
1.7928e-02,0.081875
1.7960e-02,0.085
1.7992e-02,0.0844531
1.8024e-02,0.0789844
1.8056e-02,0.0808594
1.8088e-02,0.0792969
1.8120e-02,0.0828906
1.8152e-02,0.0800781
1.8184e-02,0.0839063
1.8216e-02,0.085625
1.8248e-02,0.09
1.8280e-02,0.0900781
1.8312e-02,0.0909375
1.8344e-02,0.0905469
1.8376e-02,0.0925781
1.8408e-02,0.0942188
1.8440e-02,0.0975
1.8472e-02,0.0958594
1.8504e-02,0.0921094
1.8536e-02,0.0963281
1.8568e-02,0.0971094
1.8600e-02,0.0988281
1.8632e-02,0.101406
1.8664e-02,0.099375
1.8696e-02,0.103125
1.8728e-02,0.104609
1.8760e-02,0.110313
1.8792e-02,0.109766
1.8824e-02,0.110156
1.8856e-02,0.112344
1.8888e-02,0.109219
1.8920e-02,0.110625
1.8952e-02,0.113437
1.8984e-02,0.114844
1.9016e-02,0.121172
1.9048e-02,0.12375
1.9080e-02,0.131016
1.9112e-02,0.131406
1.9144e-02,0.133906
1.9176e-02,0.140781
1.9208e-02,0.143906
1.9240e-02,0.150937
1.9272e-02,0.157422
1.9304e-02,0.168281
1.9336e-02,0.179453
1.9368e-02,0.189922
1.9400e-02,0.19625
1.9432e-02,0.214297
1.9464e-02,0.227969
1.9496e-02,0.235781
1.9528e-02,0.255391
1.9560e-02,0.262422
1.9592e-02,0.280156
1.9624e-02,0.294219
1.9656e-02,0.304297
1.9688e-02,0.312344
1.9720e-02,0.315078
1.9752e-02,0.322578
1.9784e-02,0.324375
1.9816e-02,0.333203
1.9848e-02,0.343047
1.9880e-02,0.355469
1.9912e-02,0.355
1.9944e-02,0.362109
1.9976e-02,0.361875
2.0008e-02,0.361797
2.0040e-02,0.370937
2.0072e-02,0.372031
2.0104e-02,0.378672
2.0136e-02,0.383672
2.0168e-02,0.395781
2.0200e-02,0.407734
2.0232e-02,0.424687
2.0264e-02,0.446484
2.0296e-02,0.475547
2.0328e-02,0.496953
2.0360e-02,0.535234
2.0392e-02,0.557422
2.0424e-02,0.591641
2.0456e-02,0.632187
2.0488e-02,0.671484
2.0520e-02,0.724687
2.0552e-02,0.782422
2.0584e-02,0.832578
2.0616e-02,0.898125
2.0648e-02,0.968047
2.0680e-02,1.04273
2.0712e-02,1.11383
2.0744e-02,1.18883
2.0776e-02,1.25492
2.0808e-02,1.3282
2.0840e-02,1.37859
2.0872e-02,1.41992
2.0904e-02,1.48141
2.0936e-02,1.55766
2.0968e-02,1.59445
2.1000e-02,1.64586
2.1032e-02,1.69055
2.1064e-02,1.71992
2.1096e-02,1.71297
2.1128e-02,1.69961
2.1160e-02,1.69742
2.1192e-02,1.68648
2.1224e-02,1.63953
2.1256e-02,1.59125
2.1288e-02,1.56516
2.1320e-02,1.50141
2.1352e-02,1.43883
2.1384e-02,1.37281
2.1416e-02,1.29664
2.1448e-02,1.24555
2.1480e-02,1.17859
2.1512e-02,1.09352
2.1544e-02,1.01453
2.1576e-02,0.921953
2.1608e-02,0.840859
2.1640e-02,0.766563
2.1672e-02,0.696641
2.1704e-02,0.630391
2.1736e-02,0.573984
2.1768e-02,0.524922
2.1800e-02,0.469219
2.1832e-02,0.431953
2.1864e-02,0.395312
2.1896e-02,0.358281
2.1928e-02,0.341172
2.1960e-02,0.323359
2.1992e-02,0.307344
2.2024e-02,0.30125
2.2056e-02,0.291641
2.2088e-02,0.277969
2.2120e-02,0.269453
2.2152e-02,0.264531
2.2184e-02,0.262188
2.2216e-02,0.258125
2.2248e-02,0.255078
2.2280e-02,0.258516
2.2312e-02,0.264609
2.2344e-02,0.268828
2.2376e-02,0.276172
2.2408e-02,0.293672
2.2440e-02,0.299375
2.2472e-02,0.309141
2.2504e-02,0.318125
2.2536e-02,0.326562
2.2568e-02,0.341562
2.2600e-02,0.345469
2.2632e-02,0.35375
2.2664e-02,0.358906
2.2696e-02,0.365938
2.2728e-02,0.390781
2.2760e-02,0.416875
2.2792e-02,0.443125
2.2824e-02,0.4575
2.2856e-02,0.477344
2.2888e-02,0.500547
2.2920e-02,0.533672
2.2952e-02,0.567656
2.2984e-02,0.601172
2.3016e-02,0.621328
2.3048e-02,0.66125
2.3080e-02,0.699219
2.3112e-02,0.72875
2.3144e-02,0.7475
2.3176e-02,0.793906
2.3208e-02,0.824297
2.3240e-02,0.854844
2.3272e-02,0.871563
2.3304e-02,0.885781
2.3336e-02,0.895312
2.3368e-02,0.898594
2.3400e-02,0.910859
2.3432e-02,0.906484
2.3464e-02,0.899844
2.3496e-02,0.888984
2.3528e-02,0.869297
2.3560e-02,0.845312
2.3592e-02,0.818281
2.3624e-02,0.778281
2.3656e-02,0.750156
2.3688e-02,0.724375
2.3720e-02,0.675859
2.3752e-02,0.6375
2.3784e-02,0.594766
2.3816e-02,0.547891
2.3848e-02,0.507187
