Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
1.6816e-02,0.0279375
1.6848e-02,0.03
1.6880e-02,0.0287188
1.6912e-02,0.02925
1.6944e-02,0.0282656
1.6976e-02,0.0283906
1.7008e-02,0.0291719
1.7040e-02,0.0282031
1.7072e-02,0.0291406
1.7104e-02,0.0279219
1.7136e-02,0.0282656
1.7168e-02,0.0290781
1.7200e-02,0.0282344
1.7232e-02,0.02825
1.7264e-02,0.0281563
1.7296e-02,0.0277656
1.7328e-02,0.028625
1.7360e-02,0.0305781
1.7392e-02,0.0316094
1.7424e-02,0.031375
1.7456e-02,0.0316563
1.7488e-02,0.0313125
1.7520e-02,0.0309531
1.7552e-02,0.0307344
1.7584e-02,0.0310938
1.7616e-02,0.0302813
1.7648e-02,0.0301875
1.7680e-02,0.0292813
1.7712e-02,0.030625
1.7744e-02,0.030625
1.7776e-02,0.0308125
1.7808e-02,0.0308438
1.7840e-02,0.0308125
1.7872e-02,0.0306563
1.7904e-02,0.0317813
1.7936e-02,0.0318125
1.7968e-02,0.0318125
1.8000e-02,0.0315
1.8032e-02,0.0298594
1.8064e-02,0.0315156
1.8096e-02,0.0319375
1.8128e-02,0.0320938
1.8160e-02,0.0320469
1.8192e-02,0.0322656
1.8224e-02,0.0323906
1.8256e-02,0.0321406
1.8288e-02,0.0320938
1.8320e-02,0.0330938
1.8352e-02,0.0319844
1.8384e-02,0.0328125
1.8416e-02,0.0335469
1.8448e-02,0.0353906
1.8480e-02,0.0359688
1.8512e-02,0.03625
1.8544e-02,0.0365469
1.8576e-02,0.0344063
1.8608e-02,0.03725
1.8640e-02,0.0365156
1.8672e-02,0.0365781
1.8704e-02,0.0358594
1.8736e-02,0.0354219
1.8768e-02,0.0363438
1.8800e-02,0.0382656
1.8832e-02,0.0359219
1.8864e-02,0.0359375
1.8896e-02,0.0368438
1.8928e-02,0.0360469
1.8960e-02,0.0354844
1.8992e-02,0.0361875
1.9024e-02,0.0361875
1.9056e-02,0.037375
1.9088e-02,0.0376719
1.9120e-02,0.0378594
1.9152e-02,0.0407031
1.9184e-02,0.0424219
1.9216e-02,0.0445781
1.9248e-02,0.0464688
1.9280e-02,0.0447656
1.9312e-02,0.0450938
1.9344e-02,0.0466094
1.9376e-02,0.0490469
1.9408e-02,0.0490156
1.9440e-02,0.0484063
1.9472e-02,0.05
1.9504e-02,0.0484688
1.9536e-02,0.0511563
1.9568e-02,0.0527656
1.9600e-02,0.0569063
1.9632e-02,0.0564844
1.9664e-02,0.0587188
1.9696e-02,0.058625
1.9728e-02,0.0610313
1.9760e-02,0.0624688
1.9792e-02,0.0641719
1.9824e-02,0.0659375
1.9856e-02,0.068875
1.9888e-02,0.0744219
1.9920e-02,0.0789375
1.9952e-02,0.0842344
1.9984e-02,0.0867344
2.0016e-02,0.0903125
2.0048e-02,0.0902813
2.0080e-02,0.0965156
2.0112e-02,0.0984063
2.0144e-02,0.103375
2.0176e-02,0.107172
2.0208e-02,0.110266
2.0240e-02,0.116469
2.0272e-02,0.126781
2.0304e-02,0.129781
2.0336e-02,0.136672
2.0368e-02,0.132641
2.0400e-02,0.135688
2.0432e-02,0.141516
2.0464e-02,0.139328
2.0496e-02,0.141328
2.0528e-02,0.143844
2.0560e-02,0.143672
2.0592e-02,0.144109
2.0624e-02,0.143984
2.0656e-02,0.140859
2.0688e-02,0.145609
2.0720e-02,0.151406
2.0752e-02,0.152563
2.0784e-02,0.160938
2.0816e-02,0.167516
2.0848e-02,0.170906
2.0880e-02,0.178016
2.0912e-02,0.181906
2.0944e-02,0.196453
2.0976e-02,0.208031
2.1008e-02,0.218609
2.1040e-02,0.23
2.1072e-02,0.250078
2.1104e-02,0.263578
2.1136e-02,0.276016
2.1168e-02,0.291203
2.1200e-02,0.304672
2.1232e-02,0.322016
2.1264e-02,0.336891
2.1296e-02,0.348844
2.1328e-02,0.357953
2.1360e-02,0.367813
2.1392e-02,0.381406
2.1424e-02,0.384688
2.1456e-02,0.387406
2.1488e-02,0.388438
2.1520e-02,0.387625
2.1552e-02,0.376672
2.1584e-02,0.370906
2.1616e-02,0.361453
2.1648e-02,0.347859
2.1680e-02,0.339031
2.1712e-02,0.320125
2.1744e-02,0.299047
2.1776e-02,0.277797
2.1808e-02,0.255563
2.1840e-02,0.234109
2.1872e-02,0.215703
2.1904e-02,0.199453
2.1936e-02,0.17975
2.1968e-02,0.163734
2.2000e-02,0.152844
2.2032e-02,0.145203
2.2064e-02,0.135813
2.2096e-02,0.124172
2.2128e-02,0.117672
2.2160e-02,0.108641
2.2192e-02,0.101
2.2224e-02,0.0989219
2.2256e-02,0.0994688
2.2288e-02,0.0966875
2.2320e-02,0.0962031
2.2352e-02,0.0969219
2.2384e-02,0.0989531
2.2416e-02,0.094625
2.2448e-02,0.0955625
2.2480e-02,0.0948594
2.2512e-02,0.0949219
2.2544e-02,0.0915156
2.2576e-02,0.0921094
2.2608e-02,0.0892969
2.2640e-02,0.0864688
2.2672e-02,0.0858281
2.2704e-02,0.0868438
2.2736e-02,0.0868594
2.2768e-02,0.0824531
2.2800e-02,0.0800938
2.2832e-02,0.077625
2.2864e-02,0.0744063
2.2896e-02,0.0732188
2.2928e-02,0.0689375
2.2960e-02,0.0647656
2.2992e-02,0.0626719
2.3024e-02,0.0584844
2.3056e-02,0.0549844
2.3088e-02,0.0526875
2.3120e-02,0.0521875
2.3152e-02,0.0508438
2.3184e-02,0.0483438
2.3216e-02,0.0479375
2.3248e-02,0.0466406
2.3280e-02,0.0441875
2.3312e-02,0.0432344
2.3344e-02,0.0400625
2.3376e-02,0.039
2.3408e-02,0.0420469
2.3440e-02,0.0397656
2.3472e-02,0.03925
2.3504e-02,0.0391406
2.3536e-02,0.0377188
2.3568e-02,0.0375781
2.3600e-02,0.0375
2.3632e-02,0.03975
2.3664e-02,0.0398281
2.3696e-02,0.0395625
2.3728e-02,0.0390781
2.3760e-02,0.0370625
2.3792e-02,0.0377188
2.3824e-02,0.0361875
2.3856e-02,0.0355156
2.3888e-02,0.0351875
2.3920e-02,0.036375
2.3952e-02,0.038125
2.3984e-02,0.0374063
2.4016e-02,0.0373906
2.4048e-02,0.03575
2.4080e-02,0.0372969
2.4112e-02,0.0370313
2.4144e-02,0.0375469
2.4176e-02,0.0366094
2.4208e-02,0.0362188
2.4240e-02,0.0376875
2.4272e-02,0.0368125
2.4304e-02,0.039625
2.4336e-02,0.0371875
2.4368e-02,0.0361563
2.4400e-02,0.0367188
2.4432e-02,0.0359531
2.4464e-02,0.0358594
2.4496e-02,0.0343125
2.4528e-02,0.0338281
2.4560e-02,0.0348438
2.4592e-02,0.0352344
2.4624e-02,0.0339844
2.4656e-02,0.0330625
2.4688e-02,0.0324063
2.4720e-02,0.0338906
2.4752e-02,0.0330313
2.4784e-02,0.0324375
2.4816e-02,0.0317969
2.4848e-02,0.0315313
2.4880e-02,0.0320938
2.4912e-02,0.0314531
2.4944e-02,0.0307969
2.4976e-02,0.0309844
2.5008e-02,0.0307656
2.5040e-02,0.032125
2.5072e-02,0.031625
2.5104e-02,0.031375
2.5136e-02,0.0306406
2.5168e-02,0.0308125
2.5200e-02,0.030375
2.5232e-02,0.0315313
2.5264e-02,0.031
2.5296e-02,0.0316563
2.5328e-02,0.03175
2.5360e-02,0.0348281
2.5392e-02,0.034625
2.5424e-02,0.0332188
2.5456e-02,0.0314375
2.5488e-02,0.0312031
2.5520e-02,0.0315
2.5552e-02,0.0321094
2.5584e-02,0.0326094
2.5616e-02,0.0314219
2.5648e-02,0.0319375
2.5680e-02,0.0315625
2.5712e-02,0.031375
2.5744e-02,0.0320938
2.5776e-02,0.031625
2.5808e-02,0.0316094
2.5840e-02,0.0323906
2.5872e-02,0.0341719
2.5904e-02,0.0337188
2.5936e-02,0.0341094
2.5968e-02,0.0360469
2.6000e-02,0.0358594
2.6032e-02,0.0362344
2.6064e-02,0.0365781
2.6096e-02,0.0352969
2.6128e-02,0.0358281
2.6160e-02,0.0367813
2.6192e-02,0.0405156
2.6224e-02,0.0412188
2.6256e-02,0.0426094
2.6288e-02,0.0410625
2.6320e-02,0.0462344
2.6352e-02,0.0467031
2.6384e-02,0.0475313
2.6416e-02,0.0474844
