Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.6048e-02,0.020475
3.6080e-02,0.0221875
3.6112e-02,0.0227031
3.6144e-02,0.0225875
3.6176e-02,0.0226219
3.6208e-02,0.0216219
3.6240e-02,0.0220125
3.6272e-02,0.0224156
3.6304e-02,0.0215281
3.6336e-02,0.02045
3.6368e-02,0.0205437
3.6400e-02,0.0207844
3.6432e-02,0.0206656
3.6464e-02,0.0207437
3.6496e-02,0.0206406
3.6528e-02,0.0195812
3.6560e-02,0.0191312
3.6592e-02,0.019225
3.6624e-02,0.01895
3.6656e-02,0.0181937
3.6688e-02,0.019125
3.6720e-02,0.0185594
3.6752e-02,0.0187406
3.6784e-02,0.0195687
3.6816e-02,0.0189937
3.6848e-02,0.0189
3.6880e-02,0.0187375
3.6912e-02,0.0196312
3.6944e-02,0.0185
3.6976e-02,0.0180437
3.7008e-02,0.0189562
3.7040e-02,0.0182562
3.7072e-02,0.018375
3.7104e-02,0.0188375
3.7136e-02,0.018675
3.7168e-02,0.0183094
3.7200e-02,0.0187594
3.7232e-02,0.0188312
3.7264e-02,0.0174594
3.7296e-02,0.018
3.7328e-02,0.018575
3.7360e-02,0.0195531
3.7392e-02,0.0207656
3.7424e-02,0.0199437
3.7456e-02,0.0193281
3.7488e-02,0.0199719
3.7520e-02,0.0203875
3.7552e-02,0.019725
3.7584e-02,0.0197187
3.7616e-02,0.0197531
3.7648e-02,0.0194094
3.7680e-02,0.0187187
3.7712e-02,0.0196469
3.7744e-02,0.0198969
3.7776e-02,0.0202219
3.7808e-02,0.0201062
3.7840e-02,0.0190594
3.7872e-02,0.0182219
3.7904e-02,0.0182031
3.7936e-02,0.0187312
3.7968e-02,0.0185719
3.8000e-02,0.0185062
3.8032e-02,0.01855
3.8064e-02,0.0186344
3.8096e-02,0.0173594
3.8128e-02,0.0178281
3.8160e-02,0.0177437
3.8192e-02,0.018275
3.8224e-02,0.0186031
3.8256e-02,0.018725
3.8288e-02,0.0190969
3.8320e-02,0.0183
3.8352e-02,0.0182437
3.8384e-02,0.0181844
3.8416e-02,0.0179062
3.8448e-02,0.0173562
3.8480e-02,0.018475
3.8512e-02,0.0187656
3.8544e-02,0.019
3.8576e-02,0.0182
3.8608e-02,0.01775
3.8640e-02,0.0173969
