Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.1456e-02,0.115898
2.1488e-02,0.109211
2.1520e-02,0.101875
2.1552e-02,0.0972578
2.1584e-02,0.0940156
2.1616e-02,0.0923984
2.1648e-02,0.0843047
2.1680e-02,0.0797734
2.1712e-02,0.0781563
2.1744e-02,0.0762109
2.1776e-02,0.0747188
2.1808e-02,0.0677422
2.1840e-02,0.0620469
2.1872e-02,0.0596328
2.1904e-02,0.0562266
2.1936e-02,0.0533281
2.1968e-02,0.0514141
2.2000e-02,0.0492109
2.2032e-02,0.0495469
2.2064e-02,0.0478672
2.2096e-02,0.0457969
2.2128e-02,0.0454297
2.2160e-02,0.0459688
2.2192e-02,0.0477734
2.2224e-02,0.0481328
2.2256e-02,0.0453438
2.2288e-02,0.0425313
2.2320e-02,0.0413828
2.2352e-02,0.0402422
2.2384e-02,0.0415
2.2416e-02,0.0417578
2.2448e-02,0.0385234
2.2480e-02,0.0369375
2.2512e-02,0.0366484
2.2544e-02,0.0372188
2.2576e-02,0.0407813
2.2608e-02,0.0399453
2.2640e-02,0.0396172
2.2672e-02,0.0388047
2.2704e-02,0.0397266
2.2736e-02,0.0389375
2.2768e-02,0.0421016
2.2800e-02,0.0422031
2.2832e-02,0.0435703
2.2864e-02,0.0423828
2.2896e-02,0.0466172
2.2928e-02,0.0460938
2.2960e-02,0.0471563
2.2992e-02,0.0467969
2.3024e-02,0.0483984
2.3056e-02,0.0499688
2.3088e-02,0.0521406
2.3120e-02,0.0529922
2.3152e-02,0.0547188
2.3184e-02,0.0529844
2.3216e-02,0.0547422
2.3248e-02,0.0571641
2.3280e-02,0.0586797
2.3312e-02,0.0581094
2.3344e-02,0.0628594
2.3376e-02,0.0652813
2.3408e-02,0.0683203
2.3440e-02,0.0690703
2.3472e-02,0.0727813
2.3504e-02,0.0785859
2.3536e-02,0.0809375
2.3568e-02,0.0833906
2.3600e-02,0.0858828
2.3632e-02,0.0906406
2.3664e-02,0.0946406
2.3696e-02,0.0982969
2.3728e-02,0.101406
2.3760e-02,0.108383
2.3792e-02,0.115891
2.3824e-02,0.120555
2.3856e-02,0.123922
2.3888e-02,0.130727
2.3920e-02,0.133734
2.3952e-02,0.138859
2.3984e-02,0.146977
2.4016e-02,0.159188
2.4048e-02,0.171156
2.4080e-02,0.174641
2.4112e-02,0.179406
2.4144e-02,0.1895
